idx,class,conversation
136,일상 대화,"  요즘 머리 감고 나면 머리카락이 많이 빠져.
  나도 요즘 머리카락 많이 빠지는 거 같은데.
  다들 스트레스 받아서 그런거 아니야?
  하... 너무 걱정이야. 샴푸를 바꿔볼까?
  너는 탈모 샴푸 안 써?
  나는 그냥 슈퍼마켓에서 사는데.
  탈모에 좋은 샴푸 쓰면 아무거나 쓰는 거랑 확실히 달라.
  그럼 한 번 써봐야겠다.
  맞아, 탈모 샴푸 탈모 예방에 좋아.
  우리 나중에 대머리 되지 말자.
  그래, 대머리는 절대 안될거야.
  내가 관리하는 이유이기도 해.
  그래, 다 같이 관리 잘하자."
137,일상 대화,"  이제 가을이 아예 사라질 수도 있대
  이미 사라진 것 같지 않아?
  나는 심각하게 못 느꼈는데 진짜 사라진 것 같아 니 말처럼
  가을도 아니고 잠깐 .초 정도 갈~ 이러고 말았어
  갈 말고 가을로 와 주시라고요
  가을 트렌츠 코트 샀다가 개시도 못함
  나도  역시즌으로 싸게 샀다고 좋아했는데
  좋아할 때가 아니었음
  하... 환불도 못하고
  어찌저찌 무조건 입고 나간다 내가"
138,일상 대화,"  군대에서 만들어 먹는 햄버거가 진짜 맛있니?
  군대리아? 그냥 그래. 군대 안에서 먹으니까 그냥 맛있게 느껴지는거 아닐까?
  나도 그거 한 번 먹어보고 싶긴 했는데.
  그럼 군대에서는 무슨 메뉴가 인기가 제일 많아?
  꼬리곰탕도 인기 많고, 쏘세지 야채볶음도 인기가 많았던 것 같아.
  꼬리곰탕? 의외네.
  군대에서 꼬리곰탕이 나오고. 엄청 좋다.
  그게 진짜 소 꼬리로 우려서 만드는게 아니고, 분말로 되어 있는 완제품이 있어.
  그걸로 만드는거야. 거기에 오징어젓갈이 같이 나오는데 그 조합이 참 괜찮았어.
  신기하다. 완제품으로 어떻게 나오지?
  아무래도 수백명분을 만들어야 하니까 그렇게 만들어 나오는거 아닐까?
  맞아. 그래서 카레나 짜장 같은것도 대용량 군용 캔이 있어.
  신기하네. 나도 한 번 먹어보고 싶다."
139,일상 대화,"  너 집 정말 예쁘더라
  응? 우리집? 왜?
  아니 나도 턴테이블 갖고 싶었는데 부러웠어
  아 이거 친구들이 집들이 선물로 준거야
  아 그래? 집 분위기랑도 딱 맞고 어울리는 것 같아.
  맞아. 나도 진짜 만족스러웠어.
  응 틀어보긴 했어?
  응응 소리도 예쁘더라.
  나도 나중에 집 가면 들려줘
  응응 내가 준비해놓을게"
140,일상 대화,"  얘들아 나 내일 주년이야. 선물 뭐 해줄까?
  그냥 밥 맛있는거 먹으면 되지
  이제 명품 같은거 해줄 때 된거 같은데 너 돈 많이 벌잖아
  부럽다 이 남자친구는...
  내가 지금 후드티 생각하고 있는데 어때? 남자들 후드티 받으면 좋아하나?
  후드티 진짜 좋지 어디꺼 사려고?
  베트멍꺼 예쁘던데!
  발렌시아가 어때?
  너무 흔해서 싫어...
  크으 베트멍 진짜 좋아하겠다!
  내 남친은 옷걸이가 별로라 누가 보면 짭인줄 알거야
   그거는 조금 안타깝다
  베트멍도 그렇게 되는거 아니야?
  그냥 커플티 사자
  그러게 후... 갑자기 사주기 싫어진다
  커플티 입는 순간 헤어지는거야
  헐... 그정도야?
  티내기 싫은 정도라고...?
  아니 그냥 커플티 입고 다니기 쪽팔리잖아...
  그냥 헤어져...
  그래야지 삼주년 기념으로 이별 선물해야겠다
  너무하다 너네들 진짜..."
141,일상 대화,"  다들 애견카페 자주 가는 편이야?
  응 나 예전에는 자주 다녔어 
  나도 강아지 좋아해서 자주 갔었지 
  나는 애견카페 한 번도 안 가봤어  너무 가고 싶어 
  헐 한번도 안 가봤어?
  아 진짜?
  나도 전엔 자주 갔는데 털 때문에  잘 안 가고 있어
  응 반려동물 없으면 못 가는 거 아니야?
  아니야 가서 그냥 커피 시켜서 먹고 구경 해도 됨 
  응  주로 입장료나 음료값만 내고 다른 사람 강아지 구경하지 
   나는 반려동물 없으면 못 가는 줄 알았어 
  아니야 다 입장 가능 해  한번 가 봐
  맞아  뭐 먹기엔 아마 음식 위에 털이 앉긴할꺼야 
  헐 애견카페에 강아지 털 많아?
  응 그럴 거야 
  소형견만 가는 곳 가
  뛰어 다닐 때마다 털이 한 움큼씩 날아다니더라 
  헐  그건 또 처음 알았네 다들 좋다고 하던데 
  웅 그래도 한번은 애견카페 가봐 
   맞아 애견카페는 힐링용으로 추천해"
142,일상 대화,"  눈 엄청 쌓여서 출근 안 하고 싶다.
  출근을 안 하는 건가요?
  못하는 건가요?
  아무래도 후자가 좋을 듯...
  아 눈 언제 와.
  월부터 폭설일 것 같아 나는.
  집에서 눈 오는 거 구경하고 싶다구.
  밖에 있을 때 겁나 내려버려라.
   왜 그래  나 눈 좋아함.
  난 이제 신발 더러워져서 싫어해.
  나이 먹었나 봐.
  폭설 이야기 들으면 뒤로 넘어가겠구만.
  안 그래도 니 카톡 보고 놀랐다."
143,일상 대화,"  요즘 여행 계획 잡은거 있어?
  나 다음달에 서울로 여행가!
  요즘은 코로 나때문에 하나도 없는데 위드코로나하면 계획 잡게 
  다음달에?
  설마 호캉스 가는 거야?
  호캉스는 아니구 오마카세 먹으러 가징~
  오마카세는 뭐야
  서울에만 있는 거야? 
  나도 몰라 오마카세가 뭐야?
  오마카세가 주방장이 직접 눈앞에서 요리 만들어주는 코스 요리 
  오 대박 만드는 것도 보고 먹고 신기하다 그런데가 있구나
  헐  진짜 서울여행 나도 따라가고 싶다 
  웅 그거 먹구 서울 구경 하려궁 
  먹고 구경도 하고 재밌겠다 서울 볼 거 많지 
  나도 서울여행 가고 싶다  부럽다 
  한강도 가고 남산타워도 가려구 
  한강에서 치맥이지~
  서울여행 갔다와!
  나 남산타워는 가봤어  진짜 높더라 
  맞아 
  서울 잘 다녀올게 
  남산타워 높지 
  응 여행 잘다녀와!"
144,일상 대화,"  너 지금 학교 휴학이라고 했나?
   응 이제 다음 학기에 복학해 !
  다음 학기면 몇 월에 하는 거임?
  월!
  이제 얼마 안 남았어 
  헐 그렇네 
  너 과가 뭐라고 했지?
   나 전자과!
  복학하기 싫다 
   할 전자과면 여자친구들은 많음?
  음, 종종? 
  한  비율 되는 거 같아
  홀  전자과인데 생각보다 여자 비율이 좀 되는 구만!
   그치
  생각보다 많아서 나도 놀랐어
  그렇게 
  그래서 너 지금 몇학년이여?
   나 학년 
  언제 졸업하냐,
  할  그러면 살 애기들이랑 같이 공부하겠네~
   그니까
  애들이 나 늙은이 취급할 거 같아
   너 거기서 군대 얘기 절대 하지 마라
   아 당연하지
  나 고분고분 지낼 거야 "
145,일상 대화,"  야 넌 결혼 전에 연애 경험이 많아야 된다고 생각해?
  음...아니 꼭 그럴 필요는 없을 거 같아
  나도 그렇게 생각해...물론 여러 사람 만나서 사람 보는 눈 키우는 것도 중요한데 필수나 의무는 아닌 거 같아
  맞아맞아 그리고 사람 마음이라는게 마음대로 이 사람 만났다가 헤어지고 저 사람 바로 만날 수 있는 것도 아니니까
  맞아맞아 연애말고도 사람 보는 눈 키울 수 있는 방법은 많으니까
  그치  그게 답이 연애는 아니야 
  맞아 한 사람 오랜 시간 만나서 결혼하는 것도 되게 멋있는 사랑인데...
  그치...특히 첫사랑이랑 오래 사귀고 이어지는 결혼 너무 멋있지 않아?
  그러니까  약간 내 로망일지는 몰라도 되게 멋있어 보여 
  맞아...연애 많이 해도 사람 보는 눈 안 생기는 사람은 안 생기고 적게 해도 생길 사람은 생겨  사람의 차이야 "
146,일상 대화,"  다음달 부터 영화관 천원 할인된데!
  헐 나 그럼 영화관 당장간다
  진짜?
  전국적으로 영화관 천원 할인된데?
  응  오전 시부터 영화관 할인권 준다네
  갑자기 그런 행사는 왜 하는 거야?
  나도 다음달에 영화 무조건 봐야지
  위드코로나라고 전국 영화관에서 할인 행사한데 
  이제 위드 코로나라서 주는건가?
  코로나인데 너무 막 주는 거 아니야?
  영화관에서 이제 심야 영화도 관람할 수 있게 됐대
  이제 아무래도 코로나랑 같이 살아가야 하니까...
  다음달에 영화 재미있는 거 하던데 
  진짜 이제 영화관에서 팝콘도 먹을 수 있어 
  그럼 이제 나도 영화보러 다녀야겠다
  우리 영화보러 다음달에 같이 가자
  그래  우리 같이 앉아서 영화 보자
  그래  양 옆으로 앉아서 보자
  그래 팝콘도 먹으면서 영화 보자"
147,일상 대화,"  춥다 추워. 벌써 붕어빵이 불티나게 팔리고 있어.
  추울땐 붕어빵이지
  근데 우리동네는 안팔아 아쉽다
  핫도그랑 붕어빵을 파는데 줄을 서서 기다리네.
  날씨가 추울땐 자동적으로 따라오는 음식들 인거 같어
  날씨가 추우니 보일러 틀고 호박고구마 보내주셨는데 그거랑 김치랑 먹어야되겠어.
  아 예전에는 군고구마 파는 사람들이 많았는데
  요즘 시장안에 보니까 어쩌다가 보이긴 하더라.
  대표적인거 같어
  날씨 추우면 호빵 군고구마 붕어빵
  눈 내리는 날 호빵 먹고 싶다.
  음 좋다 눈 내리는 날이 최고지
  눈이 왔으면 좋겠다"
148,일상 대화,"  오빠는 제일 좋아하는 음식 있어?
  나는 요즘 한식이 그렇게 좋더라~
  오빠 나랑 입맛이 비슷하구나? 
  오 너도 한식을 가장 좋아해?
  응 파스타 이런건 느끼해서 못먹겠더라구
  아 근데 난 그것도 좋아해 리조또 이런 거 
  리조또도 맛있겠다 조금 매콤한거!
  맞아 매콤한 것도 좋고  그냥 난 가리는 거 없어!
  나도 오빠처럼 가리는 거 없이 잘 먹고싶다 
  왜 너는 뭐 못 먹는데? 
  나는 느끼한 음식을 잘 못먹겠더라구
  아 그럼 힘들긴 하지 
  피자 이런 것도 안 먹어?
  피자 먹긴 하는데 많이 못 먹겠더라 
  아이고  간단하게 먹기엔 피자 이런게 짱인데!
  두 조각 이상 먹으면 배가 금방 차고 느끼하더라구 
  아 근데 나도 세 조각 이상은 못 먹어 "
149,일상 대화,"  우리나라도 이제 위드코로나가 된다고해
  그래 언제부터?
  다음달부터 인것 같아
  그래도 마스크는 껴야 겠지
  인원제한이 조금 풀리는거 아닐까?
  영업시간제한이 일단 없어 지겠지
  아 그렇구나 그럼 이제 서울도 갈 수 있겠지?
  조심히 다니면 될 듯해
  다음달에 갈까?
  월에 한번 가자"
150,일상 대화,"  잡코리아에 일자리 많아?
  내 친구 일자리 구한다고 가서 들어가봤는데 일자리는 많아
  근데 별로야...
  왜 별로야?
  일자리는 많은데 생산직이 엄청 많은거 같아
  좋은 직장은 보통 자회사에서 공고를 많이 내긴하지
  응 그래서 그냥 간단히 일 할곳 알아보기는 좋은데 그렇지 않으면 좀 힘든거 같아
  그래도 그중에서 좋은게 있지 않을까?
  그렇지 근데 그게 좋은 회사인지를 모르지...
  그렇네 광고에 잡코리아 나와서 궁금해서 물어봣어
  그래 잘했어!"
151,일상 대화,"  나는 진짜 해병대는 못 갈 것 같아 
  맞아 해병대 진짜 들어가기 어렵데
  응? 해병대가 왜 들어가기 힘들어?
  아 진짜 해병대 군인들 존경스러워 
  거기 들어가는데 체력 시험 치잖아
  체력 시험 쉽지 않아? 
  아 해병대는 따로 체력 시험도 봐?
  나 이번에 강철부대 보고 반함 
  응 그렇다고 하는데? 뭐야 
  강철부대 진짜 멋있더라 남자가 봐도
  응 그러니까 완전 반함 
  남자가 봐도 완전 멋있지!
  진짜 군대는 육군이 제일 나은 것 같아 
맞아
  군대는 육군이 최고 아니야?
  아니야
  해군이 진짜 최고야 
   해군은 배 타서 힘들잖아 
  아 해군 육군 둘 다 멋있음
  아니야 난 해군 나왔는데 배 안탔어 "
152,일상 대화,"  오빠는 강아지 수제간식 만들어본 적 있어?
아니
  나는 받아 본 적은 있어 
  수제간식 받아봤어?
  어떤 간식이었어?
  그때 직접 말린 거라고 하면서 선물 주더라고 
우와
  그 친구가 솜씨가 좋은가 보다
   그러니까
  직접 말렸다고 해서 놀랬어
  집에 건조기가 있나 보다 수제간식 만들기 쉽지 않은데
  어 근데 그때 만들고선 건조기 걔네 집 강아지가 선 다 뜯어서 버렸대 
  헉  일회용이었던 건가 
  강아지 안 다쳤나 모르겠네
  강아지는 멀쩡하고 건조기가 안 멀쩡 한 듯... 
   건조기 살려줘~
  강아지 안 다쳐서 다행이다
  응 그건 진짜 다행인 거 같더라고 
  그거 말린 거 나도 먹었는데
   맞아
  수제간식 사람도 먹어도 되는 거잖아
  어 그냥 말린 거라서 간식용으로 나랑 강아지랑 같이 먹었어 
맞아
  말리기만 한 거잖아 방부제도 없구
  응 그래서 좋았는데 고장 났다니 아쉬워 "
153,일상 대화,"  회사일에 아르바이트에 고생이 많네
  그렇네 정신이 없네 얼른 하나씩 정리해야지
  그래 회사일도 적당히 해야지
  회사일은 열심히 해야지
  열심히 하고있지않니?
  좀 과로하면 몸에 바로바로 이상이 생기네
  늙었다는 증거지 뭐
  이제 하나하나 고장날때도 됐으니 일 적당히 하렴
  그래 회사일이 건강망치네
  그러게 좀 젊을때나 열심히 살껄 그랬다 휴
  그래 쓰리잡했었어야하는데
  그러게 말이야 어릴때부터 돈을 쫓아야했는데 늦어서 할려니 피곤하네"
154,일상 대화,"  우리 엄마 점점 성격이 달라지고 있어.
  어떻게 달라 지셨는데? 궁금하다
  갑자기 화가 많아 지셨어.
  갱년기인가?
  갱년기가 심해지면 진짜 화를 많이 낸다더라
  그러니까 말이야. 아빠는 조용해지고 엄마가 화를 내고 있어.
  원래 반대로 변한 다잖아.
  갱년기 약이라도 드시게 해봐
  그래야겠어. 갱년기 약 좀 사드려야겠어.
  어 약 먹으면 많이 호전 된다고 하더라고
  우리 엄마도 그런거 같어
  호전되면 좋겠다. 아빠가 벌벌 떠실 정도니까.
  생각보다 심각 하신가 보구나
  그럼 병원을 가시라고 해봐
  요즘 갱년기로 병원도 다니고 하더라고"
155,일상 대화,"  난 노제가 그렇게 이쁘더랑
  노제 이쁘지 완젼
  노제 진짜 너무이뻐요 
  와 노제는 진짜... 와... 레전드
  연예인 보다 더 이쁨 
  걔만 특별히 이뻐서
  코가 무슨... 외국인
  그니까 조만간 가수 데뷔 할 듯
  계속 눈이 가더라구요 
  그니까 연예인 보다 이쁨...
   코는 무슨 코임 그럼?
  코도 엄청 높아서 
  노래는 잘 부르려나?
  부럽겠다 는 노제가
  댄서 중에 제일 이쁜 듯 
  댄서로서 일단 성공한듯
  그니까 대성공일 듯 
  진짜 이미 유명..."
